station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
727930,24233,2006,7,28,62.79999923706055,24,52.29999923706055,24,1016.5,23.0,,,10.0,24,9.100000381469727,24.0,13.0,,55.400001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2005,2,5,51.0,24,27.200000762939453,24,1014.5999755859375,24.0,,,9.899999618530273,24,3.4000000953674316,24.0,6.0,,41.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,9,3,62.599998474121094,24,51.29999923706055,24,1016.5999755859375,24.0,,,9.899999618530273,24,6.199999809265137,24.0,14.0,16.899999618530273,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,8,21,90.80000305175781,24,46.400001525878906,24,1011.5,24.0,,,9.899999618530273,24,4.900000095367432,24.0,8.899999618530273,,79.0,True,,,0.0,,False,False,False,False,False,False
722544,13958,2005,3,1,54.900001525878906,24,42.29999923706055,24,1017.7000122070312,24.0,,,9.899999618530273,24,2.700000047683716,24.0,8.0,,45.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,12,5,21.0,24,4.199999809265137,24,1021.2999877929688,24.0,,,10.0,24,12.5,24.0,25.100000381469727,34.0,12.199999809265137,True,,,0.0,,False,False,False,False,False,False
725650,3017,2005,3,5,43.099998474121094,24,9.899999618530273,24,1018.2000122070312,24.0,,,10.0,24,8.300000190734863,24.0,22.0,26.0,26.100000381469727,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,6,29,60.79999923706055,24,55.400001525878906,24,1021.7999877929688,24.0,1004.9000244140625,24.0,10.0,24,4.900000095367432,24.0,10.100000381469727,,55.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,12,13,37.20000076293945,24,18.899999618530273,24,1007.5999755859375,24.0,,,10.0,24,9.100000381469727,24.0,13.0,,21.899999618530273,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,8,31,90.0999984741211,24,25.799999237060547,24,1008.0,24.0,,,9.899999618530273,24,5.099999904632568,24.0,13.0,,75.9000015258789,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,4,2,49.79999923706055,24,14.899999618530273,24,1015.9000244140625,24.0,,,10.0,24,9.399999618530273,24.0,13.0,,25.200000762939453,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,10,2,85.4000015258789,24,35.70000076293945,24,1004.2999877929688,24.0,,,9.899999618530273,24,11.699999809265137,24.0,18.100000381469727,22.899999618530273,66.9000015258789,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,2,11,50.29999923706055,24,14.0,24,1030.9000244140625,24.0,,,10.0,24,10.199999809265137,24.0,19.0,23.899999618530273,39.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,1,24,48.79999923706055,24,17.899999618530273,24,1023.7999877929688,24.0,,,10.0,24,7.199999809265137,24.0,15.899999618530273,,37.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,5,4,59.599998474121094,24,33.5,24,1021.7000122070312,24.0,,,10.0,24,9.600000381469727,24.0,15.0,15.899999618530273,46.400001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,6,12,89.0999984741211,24,22.5,24,1005.0999755859375,24.0,,,10.0,24,8.199999809265137,24.0,14.0,23.899999618530273,75.9000015258789,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,8,23,88.30000305175781,24,67.69999694824219,24,1015.4000244140625,24.0,,,10.0,24,4.199999809265137,24.0,8.899999618530273,15.899999618530273,78.80000305175781,True,,,0.0,,False,False,False,False,False,False
725650,3017,2006,5,28,75.19999694824219,24,13.899999618530273,24,993.5999755859375,24.0,,,10.0,24,14.0,24.0,23.899999618530273,34.0,57.900001525878906,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,5,31,87.69999694824219,24,20.600000381469727,24,1006.0999755859375,24.0,,,10.0,24,5.0,24.0,11.100000381469727,19.0,75.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,10,25,70.80000305175781,24,28.299999237060547,24,1016.0999755859375,24.0,,,10.0,24,2.5999999046325684,24.0,7.0,,59.0,True,,,0.0,,False,False,False,False,False,False
727930,24233,2007,8,9,62.099998474121094,24,47.400001525878906,24,1017.5999755859375,24.0,,,10.0,24,6.5,24.0,11.100000381469727,14.0,55.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,2,10,26.5,24,8.300000190734863,24,1015.0999755859375,24.0,,,10.0,24,6.099999904632568,24.0,9.899999618530273,20.0,23.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,9,22,68.5999984741211,24,35.900001525878906,24,1012.0,24.0,,,10.0,24,11.600000381469727,24.0,26.0,35.0,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,1,25,31.5,24,19.5,24,1027.0,24.0,,,10.0,24,11.5,24.0,15.0,,17.100000381469727,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,3,5,51.70000076293945,24,43.400001525878906,24,1021.2999877929688,24.0,,,10.0,24,5.699999809265137,24.0,9.899999618530273,,41.0,False,,,0.05999999865889549,,False,False,False,False,False,False
725650,3017,2007,12,18,35.0,24,15.800000190734863,24,1013.5,24.0,,,10.0,24,7.099999904632568,24.0,13.0,18.100000381469727,16.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,11,2,44.0,24,20.0,24,1021.0,24.0,,,10.0,24,6.699999809265137,24.0,18.100000381469727,23.899999618530273,30.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,9,11,83.4000015258789,24,35.20000076293945,24,1005.7999877929688,24.0,,,10.0,24,4.599999904632568,24.0,15.0,20.0,73.4000015258789,True,,,0.0,,False,False,False,False,False,False
725650,3017,2008,12,11,36.0,24,22.100000381469727,24,1022.0999755859375,24.0,,,10.0,24,7.300000190734863,24.0,9.899999618530273,,12.899999618530273,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,9,21,78.0999984741211,24,59.70000076293945,24,1017.2000122070312,24.0,,,8.899999618530273,24,2.0,24.0,7.0,,64.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2008,1,25,34.79999923706055,24,14.5,24,1014.7999877929688,24.0,,,10.0,24,5.099999904632568,24.0,9.899999618530273,,25.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,8,9,71.4000015258789,24,54.900001525878906,24,1009.4000244140625,24.0,,,10.0,24,4.199999809265137,24.0,8.0,,62.599998474121094,True,,,0.17000000178813934,,False,False,False,False,False,False
725650,3017,2008,8,30,72.69999694824219,24,52.70000076293945,24,1009.5,24.0,,,10.0,24,8.899999618530273,24.0,19.0,,55.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,3,18,35.79999923706055,24,20.200000762939453,24,1015.5,24.0,,,9.899999618530273,24,5.599999904632568,24.0,15.0,22.899999618530273,21.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,9,20,76.0,24,56.0,24,1016.5999755859375,24.0,,,9.699999809265137,24,1.7000000476837158,24.0,7.0,,60.79999923706055,True,,,0.0,,False,False,False,False,False,False
725650,3017,2008,6,12,59.599998474121094,24,17.899999618530273,24,1007.5,24.0,,,10.0,24,13.100000381469727,24.0,23.899999618530273,36.900001525878906,37.400001525878906,True,,,0.0,,False,False,False,False,False,False
722544,13958,2008,1,30,46.79999923706055,24,18.600000381469727,24,1018.7999877929688,24.0,,,10.0,24,5.599999904632568,24.0,11.100000381469727,19.0,32.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,11,21,33.0,24,15.0,24,1016.0,24.0,,,10.0,24,4.900000095367432,24.0,12.0,18.100000381469727,28.399999618530273,True,,,0.0,,False,False,False,False,False,False
723860,23169,2008,12,13,54.099998474121094,24,27.700000762939453,24,999.7000122070312,24.0,,,9.5,24,10.300000190734863,24.0,26.0,40.0,44.099998474121094,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,7,17,86.0999984741211,24,65.80000305175781,24,1015.4000244140625,24.0,,,10.0,24,4.099999904632568,24.0,8.0,,73.9000015258789,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,4,12,37.400001525878906,24,16.200000762939453,24,1023.7999877929688,24.0,,,10.0,24,13.199999809265137,24.0,23.899999618530273,35.0,26.600000381469727,True,,,0.0,,False,False,False,False,False,False
725033,94728,2009,11,29,47.400001525878906,24,30.899999618530273,24,1011.5999755859375,24.0,,,10.0,24,4.5,24.0,11.100000381469727,16.899999618530273,39.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,9,26,61.599998474121094,24,35.20000076293945,24,1016.2000122070312,24.0,,,10.0,24,7.199999809265137,24.0,12.0,15.0,46.0,False,,,0.009999999776482582,,False,False,False,False,False,False
722544,13958,2009,11,26,51.400001525878906,24,33.900001525878906,24,1026.0,24.0,,,10.0,24,1.7000000476837158,24.0,5.099999904632568,,42.79999923706055,True,,,0.0,,False,False,False,False,False,False
725650,3017,2009,12,15,35.599998474121094,24,9.899999618530273,24,1020.7999877929688,24.0,,,10.0,24,9.800000190734863,24.0,16.899999618530273,20.0,21.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2009,6,9,65.19999694824219,24,48.599998474121094,24,1011.5,24.0,,,10.0,24,8.199999809265137,24.0,15.0,,52.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2009,2,2,55.599998474121094,24,21.200000762939453,24,1020.7999877929688,24.0,,,10.0,24,6.199999809265137,24.0,9.899999618530273,21.0,44.099998474121094,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,2,29,77.5999984741211,6,54.79999923706055,6,1019.2000122070312,6.0,,,10.0,6,6.199999809265137,6.0,8.0,,57.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,1,26,17.299999237060547,11,-3.799999952316284,11,1013.7999877929688,11.0,,,10.0,11,11.399999618530273,11.0,20.0,28.0,8.600000381469727,True,,,0.0,,False,False,False,False,False,False
725033,94728,2007,4,19,50.599998474121094,23,38.099998474121094,23,1012.2000122070312,18.0,,,10.0,23,4.0,23.0,8.0,,44.599998474121094,True,,,0.009999999776482582,,False,False,False,False,False,False
723860,23169,2006,1,31,58.900001525878906,23,29.600000381469727,23,1011.5999755859375,23.0,,,10.0,23,8.800000190734863,23.0,18.100000381469727,22.899999618530273,51.099998474121094,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,4,19,65.0999984741211,23,53.900001525878906,23,1012.2000122070312,23.0,,,9.100000381469727,23,2.4000000953674316,23.0,7.0,,53.599998474121094,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,12,12,48.0,24,24.299999237060547,24,1027.5999755859375,14.0,,,10.0,24,3.0999999046325684,24.0,6.0,,39.20000076293945,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,3,15,42.900001525878906,24,38.5,24,1012.7000122070312,14.0,,,9.699999809265137,24,4.0,24.0,12.0,15.0,39.20000076293945,True,,,0.23000000417232513,,False,False,False,False,False,False
727930,24233,2005,2,12,44.29999923706055,24,37.70000076293945,24,1010.2000122070312,17.0,993.0,17.0,8.300000190734863,24,6.400000095367432,24.0,13.0,19.0,28.899999618530273,False,,,0.09000000357627869,,True,True,True,True,True,True
722544,13958,2006,5,29,78.4000015258789,24,66.19999694824219,24,1012.4000244140625,17.0,,,10.0,24,5.699999809265137,24.0,13.0,20.0,73.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,7,28,79.0999984741211,24,70.0,24,1017.0999755859375,18.0,,,9.300000190734863,24,3.299999952316284,24.0,9.899999618530273,14.0,71.0999984741211,False,,,0.15000000596046448,,True,True,True,True,True,True
722544,13958,2007,2,8,57.5,24,50.400001525878906,24,1019.5999755859375,19.0,,,6.300000190734863,24,4.699999809265137,24.0,8.899999618530273,,46.400001525878906,True,,,0.009999999776482582,,False,False,False,False,False,False
722544,13958,2006,7,10,85.0999984741211,24,69.80000305175781,24,1013.0,20.0,,,10.0,24,7.5,24.0,12.0,18.100000381469727,75.9000015258789,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,6,5,56.29999923706055,24,50.70000076293945,24,1012.5,20.0,,,9.300000190734863,24,9.100000381469727,24.0,18.100000381469727,22.0,53.099998474121094,False,,,0.05999999865889549,,False,False,False,False,False,False
722544,13958,2009,5,11,81.30000305175781,24,68.4000015258789,24,1013.7000122070312,20.0,,,9.5,24,5.199999809265137,24.0,11.100000381469727,16.899999618530273,73.4000015258789,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,4,15,41.0,24,35.400001525878906,24,1019.0,21.0,,,9.300000190734863,24,9.100000381469727,24.0,19.0,25.100000381469727,35.599998474121094,True,,,0.25,,False,False,False,False,False,False
727930,24233,2009,7,13,57.79999923706055,24,52.400001525878906,24,1022.0,21.0,,,9.699999809265137,24,8.399999618530273,24.0,12.0,16.899999618530273,53.599998474121094,True,,,0.029999999329447746,,False,False,False,False,False,False
727930,24233,2005,6,10,59.099998474121094,24,49.29999923706055,24,1014.7999877929688,23.0,998.0,23.0,10.0,24,5.599999904632568,24.0,8.899999618530273,,50.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,5,27,87.19999694824219,24,30.299999237060547,24,1006.2999877929688,23.0,935.2999877929688,4.0,10.0,24,7.0,24.0,14.0,22.0,72.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,6,29,85.19999694824219,24,65.0999984741211,24,1016.7000122070312,23.0,,,9.899999618530273,24,4.800000190734863,24.0,13.0,20.0,73.4000015258789,True,,,0.0,,False,False,False,False,False,False
725033,94728,2008,1,17,33.20000076293945,24,19.0,24,1027.0999755859375,23.0,,,9.699999809265137,24,4.5,24.0,8.899999618530273,,30.0,False,,,0.03999999910593033,,False,False,False,False,False,False
725033,94728,2009,7,9,66.9000015258789,24,55.599998474121094,24,1020.2000122070312,23.0,,,10.0,24,6.800000190734863,24.0,11.100000381469727,14.0,62.099998474121094,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,2,27,41.900001525878906,24,39.29999923706055,24,1015.5,24.0,998.2000122070312,24.0,5.300000190734863,24,1.7000000476837158,24.0,8.899999618530273,,34.0,False,,,0.0,,True,True,True,True,True,True
725033,94728,2005,6,1,61.400001525878906,24,54.099998474121094,24,1022.2999877929688,24.0,,,8.399999618530273,24,4.599999904632568,24.0,8.0,,55.900001525878906,False,,,0.0,,True,True,True,True,True,True
722544,13958,2005,1,17,39.400001525878906,24,27.200000762939453,24,1036.699951171875,24.0,,,9.800000190734863,24,3.5,24.0,7.0,,28.899999618530273,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,4,5,47.79999923706055,24,32.20000076293945,24,1003.9000244140625,24.0,,,9.100000381469727,24,22.799999237060547,24.0,34.0,46.0,39.20000076293945,True,,,0.2199999988079071,,True,True,True,True,True,True
723860,23169,2005,4,12,65.5,24,27.200000762939453,24,1012.4000244140625,24.0,,,9.899999618530273,24,4.699999809265137,24.0,10.100000381469727,16.899999618530273,48.900001525878906,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,3,1,35.599998474121094,24,12.600000381469727,24,1014.0,24.0,,,10.0,24,7.699999809265137,24.0,11.100000381469727,15.0,19.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,9,20,69.30000305175781,24,29.5,24,1019.7000122070312,24.0,,,10.0,24,7.199999809265137,24.0,13.0,19.0,48.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,11,26,40.29999923706055,24,35.20000076293945,24,1018.9000244140625,24.0,1001.7000122070312,24.0,9.399999618530273,24,7.300000190734863,24.0,12.0,,34.0,False,,,0.09000000357627869,,True,True,True,True,True,True
722544,13958,2005,6,26,83.5,24,64.9000015258789,24,1014.4000244140625,24.0,,,9.399999618530273,24,4.099999904632568,24.0,8.0,,72.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,9,12,86.9000015258789,24,36.0,24,1012.0999755859375,24.0,,,10.0,24,4.199999809265137,24.0,9.899999618530273,,73.9000015258789,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,6,27,79.19999694824219,24,52.79999923706055,24,1017.9000244140625,24.0,,,10.0,24,3.0999999046325684,24.0,6.0,,64.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,6,23,66.30000305175781,24,41.0,24,1019.2999877929688,24.0,,,10.0,24,6.199999809265137,24.0,12.0,20.0,48.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,10,11,55.20000076293945,24,43.79999923706055,24,1021.0,24.0,,,10.0,24,2.200000047683716,24.0,7.0,,44.599998474121094,True,,,0.0,,False,False,False,False,False,False
727930,24233,2006,10,4,54.400001525878906,24,47.20000076293945,24,1019.2999877929688,24.0,,,10.0,24,8.300000190734863,24.0,12.0,,50.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,2,6,51.70000076293945,24,12.600000381469727,24,1026.4000244140625,24.0,,,10.0,24,5.800000190734863,24.0,14.0,,39.900001525878906,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,5,7,77.5,24,25.0,24,1008.0,24.0,,,10.0,24,5.0,24.0,8.899999618530273,,64.4000015258789,True,,,0.0,,False,False,False,False,False,False
725650,3017,2006,7,30,81.5999984741211,24,48.099998474121094,24,1001.5999755859375,24.0,,,10.0,24,9.100000381469727,24.0,15.899999618530273,16.899999618530273,64.9000015258789,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,10,27,59.70000076293945,24,19.399999618530273,24,1027.699951171875,24.0,953.5,4.0,10.0,24,3.700000047683716,24.0,11.100000381469727,,50.0,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,8,20,93.80000305175781,24,24.399999618530273,24,1007.5,24.0,,,10.0,24,9.199999809265137,24.0,15.0,21.0,82.9000015258789,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,10,20,72.9000015258789,24,31.799999237060547,24,1004.9000244140625,24.0,,,10.0,24,5.800000190734863,24.0,19.0,25.100000381469727,64.4000015258789,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,9,14,91.30000305175781,24,28.899999618530273,24,1006.2999877929688,24.0,,,10.0,24,11.0,24.0,18.100000381469727,27.0,82.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,2,17,64.0999984741211,24,30.600000381469727,24,1024.4000244140625,24.0,,,10.0,24,8.600000381469727,24.0,15.0,,48.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,7,17,65.80000305175781,24,55.099998474121094,24,1012.7000122070312,24.0,,,10.0,24,3.0999999046325684,24.0,6.0,,57.20000076293945,True,,,0.03999999910593033,,False,False,False,False,False,False
725650,3017,2007,10,22,36.400001525878906,24,17.899999618530273,24,1030.4000244140625,24.0,,,10.0,24,8.300000190734863,24.0,13.0,,28.399999618530273,True,,,0.10999999940395355,,False,False,False,False,False,False
725033,94728,2007,10,21,63.79999923706055,24,44.79999923706055,24,1019.0999755859375,24.0,,,10.0,24,4.0,24.0,7.0,19.0,55.400001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,5,16,86.19999694824219,24,24.5,24,1008.2000122070312,24.0,937.0999755859375,4.0,10.0,24,4.0,24.0,9.899999618530273,18.100000381469727,70.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,10,26,51.0,24,28.399999618530273,24,1015.5999755859375,24.0,,,10.0,24,8.399999618530273,24.0,14.0,18.100000381469727,43.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,7,29,77.30000305175781,24,43.20000076293945,24,1009.4000244140625,24.0,,,10.0,24,7.5,24.0,19.0,27.0,59.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,3,28,66.5,24,10.199999809265137,24,1007.5,24.0,,,10.0,24,3.5,24.0,7.0,,55.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,10,30,56.70000076293945,24,22.100000381469727,24,1016.7000122070312,24.0,,,10.0,24,7.599999904632568,24.0,14.0,25.100000381469727,37.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,7,17,80.0,24,43.900001525878906,24,1010.2999877929688,24.0,,,10.0,24,12.199999809265137,24.0,22.899999618530273,28.0,63.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,9,3,58.20000076293945,24,39.099998474121094,24,1018.5999755859375,24.0,,,10.0,24,10.600000381469727,24.0,15.899999618530273,21.0,46.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,4,10,61.099998474121094,24,11.899999618530273,24,1011.7999877929688,24.0,,,10.0,24,10.300000190734863,24.0,18.100000381469727,25.100000381469727,51.79999923706055,True,,,0.0,,False,False,False,False,False,False
722544,13958,2008,9,25,78.80000305175781,24,57.5,24,1020.0999755859375,24.0,,,10.0,24,3.4000000953674316,24.0,8.899999618530273,15.899999618530273,68.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,1,10,46.20000076293945,24,22.5,24,1020.0999755859375,24.0,,,10.0,24,3.4000000953674316,24.0,8.0,15.899999618530273,41.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,1,24,18.700000762939453,24,8.899999618530273,24,1020.0,24.0,,,10.0,24,4.900000095367432,24.0,8.899999618530273,,5.0,True,,,0.0,,False,False,False,False,False,False
725033,94728,2008,7,1,76.5999984741211,24,62.099998474121094,24,1010.0,24.0,,,9.800000190734863,24,3.9000000953674316,24.0,8.0,,69.80000305175781,True,,,0.0,,False,False,False,False,False,False
723860,23169,2009,10,25,73.0,24,25.700000762939453,24,1011.0,24.0,937.9000244140625,4.0,10.0,24,9.800000190734863,24.0,18.100000381469727,25.100000381469727,60.099998474121094,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,10,22,62.20000076293945,24,46.599998474121094,24,1016.0,24.0,,,9.800000190734863,24,4.900000095367432,24.0,8.899999618530273,,54.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2009,6,24,90.5999984741211,24,27.100000381469727,24,1005.2999877929688,24.0,,,10.0,24,4.5,24.0,20.0,33.0,73.9000015258789,False,,,0.10000000149011612,,False,False,False,False,False,False
725033,94728,2009,1,1,19.799999237060547,24,1.100000023841858,24,1020.5999755859375,24.0,,,10.0,24,11.600000381469727,24.0,22.0,32.099998474121094,15.100000381469727,False,,,0.03999999910593033,,False,False,False,False,False,False
722544,13958,2009,8,31,82.19999694824219,24,57.599998474121094,24,1016.7000122070312,24.0,,,10.0,24,3.5999999046325684,24.0,6.0,,72.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,11,11,47.599998474121094,24,27.399999618530273,24,1020.5999755859375,24.0,,,10.0,24,6.300000190734863,24.0,9.899999618530273,,30.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,4,29,67.69999694824219,24,38.29999923706055,24,,,,,10.0,24,10.800000190734863,24.0,19.0,20.0,53.599998474121094,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,12,15,54.70000076293945,24,46.599998474121094,24,1017.5999755859375,15.0,,,7.0,24,6.0,24.0,15.899999618530273,28.899999618530273,46.0,False,,,0.1899999976158142,,False,False,False,False,False,False
722544,13958,2006,4,7,80.69999694824219,20,49.599998474121094,20,1004.2999877929688,17.0,,,9.0,20,6.900000095367432,20.0,12.0,21.0,71.5999984741211,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,1,29,36.79999923706055,24,33.29999923706055,24,1005.0,17.0,,,9.600000381469727,24,12.600000381469727,24.0,22.899999618530273,33.0,30.200000762939453,False,,,0.12999999523162842,,False,False,False,False,False,False
722544,13958,2007,4,10,61.099998474121094,24,54.0,24,1007.5,19.0,,,7.099999904632568,24,3.0999999046325684,24.0,8.899999618530273,16.899999618530273,55.400001525878906,True,,,0.019999999552965164,,False,False,False,False,False,False
722544,13958,2007,6,21,77.4000015258789,24,70.80000305175781,24,1017.5,19.0,,,9.5,24,2.4000000953674316,24.0,8.0,,71.5999984741211,True,,,0.5199999809265137,,True,True,True,True,True,True
727930,24233,2005,9,10,55.29999923706055,24,49.5,24,1011.5,20.0,,,9.5,24,6.5,24.0,8.899999618530273,,51.099998474121094,False,,,0.009999999776482582,,True,True,True,True,True,True
727930,24233,2006,6,13,59.5,24,55.0,24,1015.4000244140625,20.0,,,9.899999618530273,24,6.199999809265137,24.0,8.899999618530273,,55.400001525878906,True,,,0.07999999821186066,,False,False,False,False,False,False
722544,13958,2008,11,6,71.19999694824219,23,46.5,23,1012.7999877929688,20.0,,,9.899999618530273,23,4.199999809265137,23.0,11.100000381469727,21.0,64.0,False,,,0.009999999776482582,,False,False,False,False,False,False
727930,24233,2009,11,1,48.400001525878906,24,42.400001525878906,24,1029.0,20.0,,,10.0,24,3.4000000953674316,24.0,8.0,,42.099998474121094,False,,,0.029999999329447746,,False,False,False,False,False,False
725650,3017,2005,4,20,46.70000076293945,24,41.20000076293945,24,1008.5,21.0,,,6.300000190734863,24,8.399999618530273,24.0,15.0,,39.20000076293945,True,,,0.019999999552965164,,True,True,True,True,True,True
722544,13958,2006,2,27,55.900001525878906,23,42.20000076293945,23,1025.0,21.0,,,9.100000381469727,23,4.599999904632568,23.0,14.0,23.899999618530273,42.79999923706055,True,,,0.0,,False,False,False,False,False,False
722544,13958,2006,4,23,76.69999694824219,24,63.900001525878906,24,1013.9000244140625,21.0,,,9.0,24,6.300000190734863,24.0,9.899999618530273,15.899999618530273,68.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,11,29,45.29999923706055,24,32.0,24,1020.2000122070312,21.0,,,10.0,24,5.5,24.0,12.0,20.0,41.0,False,,,0.009999999776482582,,False,False,False,False,False,False
727930,24233,2007,1,25,40.20000076293945,24,37.20000076293945,24,1023.5,21.0,,,9.100000381469727,24,6.199999809265137,24.0,9.899999618530273,,33.099998474121094,False,,,0.019999999552965164,,False,False,False,False,False,False
727930,24233,2008,3,2,42.400001525878906,24,35.20000076293945,24,1033.9000244140625,21.0,,,10.0,24,5.900000095367432,24.0,14.0,,35.599998474121094,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,1,2,42.400001525878906,24,28.899999618530273,24,1014.7000122070312,21.0,,,8.600000381469727,24,7.5,24.0,16.899999618530273,22.0,37.0,False,,,0.10999999940395355,,False,False,False,False,False,False
727930,24233,2005,1,31,48.599998474121094,24,42.599998474121094,24,1027.300048828125,21.0,1009.9000244140625,20.0,10.0,24,9.5,24.0,17.100000381469727,26.0,46.0,True,,,0.029999999329447746,,False,False,False,False,False,False
725033,94728,2005,2,28,33.29999923706055,22,22.399999618530273,22,1016.0999755859375,22.0,,,8.399999618530273,22,8.600000381469727,22.0,20.0,29.899999618530273,23.0,False,,,0.11999999731779099,,True,True,True,True,True,True
723860,23169,2005,1,29,48.0,24,43.099998474121094,24,1015.7000122070312,22.0,,,8.0,24,2.799999952316284,24.0,6.0,,43.0,False,,,0.25999999046325684,,True,True,True,True,True,True
725650,3017,2006,6,11,70.69999694824219,24,42.900001525878906,24,1006.9000244140625,22.0,,,10.0,24,11.5,24.0,26.0,28.899999618530273,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,8,3,65.80000305175781,24,54.79999923706055,24,1018.5,22.0,,,8.600000381469727,24,6.099999904632568,24.0,8.899999618530273,,57.0,False,,,0.029999999329447746,,False,False,False,False,False,False
722544,13958,2005,8,16,83.19999694824219,24,71.9000015258789,24,1017.0,23.0,,,9.899999618530273,24,4.5,24.0,7.0,,75.0,False,,,0.0,,False,False,False,False,False,False
